bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,price
3.0,2.25,2680,9162,1.0,3,599990.0
4.0,2.5,2030,3974,2.0,3,544000.0
5.0,3.5,5850,22885,2.0,4,1700000.0
2.0,1.0,2060,8398,1.0,3,270000.0
2.0,1.0,1060,3036,1.5,4,435000.0
3.0,1.0,1010,8184,1.0,4,349000.0
4.0,2.25,3310,127631,2.0,5,1140000.0
4.0,2.5,2000,10051,2.0,3,320000.0
4.0,2.5,3070,8086,2.0,3,804100.0
3.0,2.25,1270,1406,2.0,3,594000.0
4.0,2.75,3110,49765,1.0,4,531500.0
3.0,2.0,2110,18815,2.0,5,1150000.0
3.0,2.25,1400,11400,2.0,3,374500.0
4.0,2.75,2310,5650,1.0,3,450000.0
5.0,2.5,2700,16570,1.0,4,744500.0
5.0,2.25,2370,15512,2.0,4,913888.0
4.0,2.5,2760,6000,2.0,5,760000.0
2.0,1.75,1610,6300,1.0,3,346500.0
3.0,1.75,1230,8250,1.0,3,280000.0
3.0,1.75,1900,11165,1.0,4,557500.0
3.0,1.5,1580,8184,1.0,3,260000.0
3.0,1.5,1940,2885,1.5,3,1330000.0
3.0,1.75,1620,6000,1.0,5,640000.0
7.0,2.5,1940,5458,2.0,3,280000.0
3.0,1.0,1230,8750,1.0,3,205000.0
5.0,3.25,3160,5000,2.0,3,957000.0
5.0,2.5,2700,21208,1.0,4,625000.0
4.0,1.5,1880,6200,1.0,5,680000.0
2.0,1.0,890,8100,1.0,3,150000.0
3.0,2.5,1720,3676,2.0,3,255950.0
3.0,2.5,1620,7686,2.0,3,246500.0
2.0,1.0,1380,4390,1.0,4,450000.0
3.0,1.75,1870,9000,1.0,5,595888.0
3.0,1.0,1970,22144,1.0,4,454000.0
3.0,1.0,1110,8593,1.0,3,299900.0
3.0,2.0,1190,6833,1.0,3,200000.0
3.0,1.0,1150,11802,1.0,4,346500.0
4.0,2.75,2890,6825,1.0,3,585000.0
3.0,1.75,1500,13430,1.0,3,383000.0
4.0,2.5,1950,2617,1.5,4,519000.0
3.0,1.5,1250,7700,1.0,5,410000.0
4.0,2.5,2070,5415,2.0,3,578000.0
4.0,3.5,4660,17398,2.0,3,1280000.0
2.0,2.25,1350,1493,2.0,3,395000.0
3.0,2.5,1800,2790,2.0,3,364000.0
3.0,2.25,1481,2820,2.0,3,240000.0
3.0,2.5,1730,3600,2.0,3,328423.0
4.0,2.75,2720,4613,2.0,3,594000.0
3.0,2.5,2320,2267,3.0,3,425000.0
3.0,2.5,1860,3730,2.0,3,309620.0
5.0,2.5,2025,7760,2.0,3,260000.0
3.0,2.5,1400,1312,3.5,3,563500.0
5.0,3.0,2620,5477,2.0,3,975000.0
3.0,1.75,2450,2691,2.0,3,937000.0
3.0,3.5,1590,1102,3.0,3,518500.0
4.0,1.75,2085,174240,1.0,3,563500.0
4.0,3.5,3450,7832,2.0,3,1050000.0
3.0,2.25,1780,16290,2.0,4,350000.0
4.0,2.5,3060,7140,2.0,3,826000.0
3.0,2.0,1700,11475,1.0,5,225000.0
4.0,2.0,1330,5926,1.0,4,235867.0
4.0,3.0,3060,5000,2.0,3,399000.0
3.0,1.5,1220,6000,1.0,3,177500.0
4.0,1.5,1600,9289,1.0,4,224000.0
4.0,1.75,1530,17664,1.5,3,302000.0
3.0,2.5,1980,13964,1.0,5,760000.0
3.0,2.5,1730,8490,1.0,3,460000.0
3.0,1.0,1170,6700,1.0,3,415000.0
2.0,1.75,1950,10766,1.0,4,669000.0
3.0,2.0,1470,20000,1.0,4,254600.0
3.0,1.5,1400,8840,1.0,4,357250.0
4.0,3.5,4040,50479,2.0,3,910000.0
6.0,3.0,3110,5000,1.5,5,725000.0
3.0,1.5,1490,4400,1.5,4,670000.0
4.0,1.5,1770,5750,2.0,3,440000.0
4.0,3.5,3320,19850,1.0,4,1025000.0
2.0,1.0,950,5316,1.0,3,320000.0
4.0,2.5,2430,5499,2.0,3,310000.0
4.0,2.5,2660,10800,1.0,3,772650.0
4.0,2.5,2670,11877,2.0,3,669950.0
5.0,3.5,2720,7598,2.0,3,690000.0
4.0,2.5,3200,22651,1.0,5,385000.0
3.0,2.5,2480,37843,1.5,4,663000.0
3.0,2.25,1780,10395,1.0,3,300000.0
2.0,1.75,1590,11276,1.0,4,225500.0
3.0,2.0,1550,34175,1.5,3,320000.0
3.0,2.75,2850,14800,1.0,4,775000.0
3.0,2.75,2600,5875,1.5,5,805000.0
4.0,1.0,1230,7410,1.5,3,252750.0
5.0,2.0,2080,16117,1.0,5,254000.0
6.0,3.5,3600,6875,2.0,3,620000.0
4.0,2.75,2110,8751,1.0,3,435000.0
4.0,2.5,2550,19017,1.0,4,460000.0
3.0,2.5,1650,6684,2.0,3,268000.0
2.0,1.5,1370,1221,2.0,3,446000.0
2.0,1.0,1010,7200,1.0,3,285000.0
3.0,2.0,2330,26571,2.5,3,530000.0
2.0,1.0,620,2475,1.0,5,402000.0
3.0,1.5,2450,12497,1.0,4,358000.0
4.0,2.75,2530,7350,1.0,5,354950.0
4.0,2.5,2220,4652,2.0,3,405000.0
4.0,1.75,2110,265716,1.0,4,568000.0
5.0,3.0,3690,49709,1.0,3,575000.0
4.0,2.5,1940,10200,1.0,4,315000.0
4.0,2.25,2070,7350,2.0,4,280927.0
4.0,2.5,2160,7826,1.0,4,440000.0
4.0,2.25,2600,9900,1.0,3,270000.0
4.0,2.75,2880,4000,1.5,3,755000.0
4.0,2.25,2260,7200,2.0,4,289659.0
5.0,3.0,3640,6930,2.0,3,555000.0
3.0,1.5,1530,23660,1.0,3,450000.0
3.0,2.5,2490,4000,2.0,5,1145000.0
3.0,1.75,1440,11787,1.0,3,495000.0
3.0,3.0,3760,8500,2.5,4,1250000.0
4.0,1.75,1720,6975,1.0,3,580000.0
4.0,2.5,2480,16360,1.0,5,560000.0
4.0,3.5,3990,5267,2.0,3,1080000.0
2.0,1.75,840,3340,1.0,3,450000.0
3.0,2.0,2270,11989,1.0,4,815000.0
4.0,2.5,2580,5476,2.0,3,354000.0
3.0,1.75,1580,6620,1.0,3,279900.0
2.0,1.0,950,7954,1.0,4,339000.0
4.0,3.5,3190,5040,2.0,3,1340000.0
3.0,3.25,3740,136915,2.5,3,710000.0
4.0,2.75,2620,4743,1.0,4,815000.0
3.0,1.75,2080,75794,1.0,3,800000.0
3.0,2.0,1660,3729,1.0,5,638000.0
3.0,1.75,1520,11085,1.0,3,475580.0
3.0,1.0,1140,27760,1.0,4,243800.0
3.0,2.5,3240,8016,2.0,3,600000.0
3.0,2.0,2460,41343,1.0,4,620000.0
4.0,2.75,1750,5080,1.5,3,750000.0
3.0,1.75,2430,5000,2.0,4,626000.0
3.0,1.0,1060,9946,1.0,4,230000.0
3.0,3.0,2410,7479,2.0,3,537000.0
2.0,1.0,720,8040,1.0,3,210000.0
3.0,1.75,1260,9346,1.0,4,200500.0
3.0,1.0,1640,12384,1.0,4,253500.0
3.0,1.0,1310,9612,1.0,3,150000.0
3.0,1.5,2120,6290,1.0,4,440000.0
3.0,1.75,3320,478288,1.5,4,667000.0
3.0,1.0,1210,9622,1.0,3,660000.0
3.0,2.75,2590,12063,2.0,3,695000.0
4.0,2.5,2250,7526,2.0,3,440000.0
4.0,3.0,4040,20001,1.0,3,1388000.0
3.0,1.0,1090,6710,1.5,5,219500.0
3.0,1.5,1660,15600,2.0,3,220000.0
2.0,1.0,1780,81021,1.0,4,270000.0
4.0,3.5,3370,5000,2.0,3,900000.0
5.0,3.0,4480,5000,2.5,5,1990000.0
4.0,2.5,2990,16809,2.0,3,800000.0
5.0,2.0,2280,19000,1.5,3,365000.0
3.0,3.0,2480,5500,2.0,3,1387800.0
5.0,2.75,2830,8925,1.5,3,451000.0
2.0,1.0,920,7569,1.0,4,202000.0
4.0,2.25,3250,16684,2.0,3,1410000.0
2.0,1.75,1240,6417,1.0,5,471000.0
4.0,2.5,3230,12100,1.0,3,827000.0
5.0,2.5,2500,9583,1.0,3,235000.0
2.0,1.75,1390,4482,1.0,4,216500.0
5.0,1.75,1940,6654,1.5,4,359000.0
3.0,2.0,1900,8002,1.0,3,252500.0
3.0,1.5,2380,14500,1.0,4,370000.0
3.0,2.0,1480,3876,1.0,5,663000.0
4.0,3.75,3460,6738,2.0,3,971971.0
3.0,1.75,1444,249126,1.5,3,420000.0
4.0,3.0,1930,3031,1.0,3,330675.0
4.0,1.0,1200,2171,1.5,3,240000.0
3.0,2.5,1769,7324,2.0,3,334888.0
3.0,2.5,2490,4540,2.5,3,414000.0
4.0,3.25,3060,3898,2.0,3,782900.0
4.0,2.75,3030,6625,2.0,3,525000.0
3.0,2.5,2370,5353,2.0,3,429900.0
3.0,3.25,1370,913,2.0,3,390000.0
3.0,1.75,1500,11968,1.0,3,224000.0
3.0,2.25,1715,6819,2.0,3,257500.0
2.0,1.0,1110,3200,1.0,3,665000.0
5.0,2.75,2400,8050,2.0,3,327000.0
3.0,1.0,1520,213444,1.5,5,425000.0
4.0,2.75,3190,10970,2.0,3,687500.0
3.0,2.25,2400,5300,1.5,4,672500.0
3.0,1.0,1060,7473,1.0,3,140000.0
2.0,1.75,1220,15600,1.0,3,215500.0
4.0,2.25,2020,8424,1.0,4,464900.0
4.0,2.25,2300,7700,1.0,3,417000.0
4.0,2.75,2300,37533,1.0,5,453000.0
3.0,2.5,1660,1545,2.0,3,700000.0
4.0,3.0,3900,9750,1.0,5,1619999.0
3.0,1.75,1650,12349,1.0,3,259500.0
4.0,2.5,2110,35091,1.0,4,460000.0
3.0,1.75,1960,6380,1.0,4,561500.0
4.0,2.5,2770,63118,2.0,3,641000.0
4.0,1.75,2440,7350,1.0,3,330000.0
2.0,1.0,1320,8380,1.0,3,447000.0
4.0,2.5,2570,4865,2.0,3,320000.0
2.0,1.0,940,5040,1.0,3,212700.0
2.0,1.0,700,4800,1.0,3,260000.0
3.0,2.0,1400,45738,2.0,4,410000.0
4.0,2.5,1890,7867,2.0,3,355000.0
2.0,1.0,720,11400,1.0,5,275500.0
3.0,1.75,2410,8944,1.0,4,415000.0
3.0,2.5,1630,7950,1.0,3,279000.0
5.0,1.75,2330,14322,1.0,4,350000.0
2.0,2.25,1330,10838,2.0,3,355000.0
4.0,2.25,3190,11597,2.0,3,750000.0
3.0,1.75,1400,6300,1.0,3,235000.0
3.0,1.0,970,9583,1.0,4,209950.0
3.0,1.75,1010,9600,1.0,5,230000.0
3.0,2.5,3580,54450,1.5,3,725000.0
2.0,1.0,1050,2570,1.0,5,430000.0
5.0,2.5,2500,7200,1.0,4,661500.0
3.0,3.0,2630,4896,2.0,3,738000.0
4.0,4.5,6640,53330,2.0,3,1820000.0
3.0,1.0,910,8789,1.0,3,221000.0
3.0,2.5,2610,35000,2.0,3,665000.0
3.0,2.5,1720,6194,2.0,3,255000.0
5.0,2.75,3650,13297,2.0,5,1195000.0
3.0,1.75,2040,22693,1.0,4,355000.0
5.0,2.5,3260,24300,1.5,4,755000.0
3.0,1.5,1590,8911,1.0,3,300000.0
4.0,1.0,1440,7100,1.5,3,500000.0
2.0,1.0,900,3400,1.0,5,191000.0
6.0,4.0,3120,4240,2.0,4,315000.0
3.0,2.5,1060,1536,2.0,3,415000.0
4.0,2.5,3000,9793,2.0,3,394000.0
3.0,2.5,2230,5348,2.0,3,490000.0
5.0,1.75,1890,5000,1.5,3,523460.0
4.0,3.5,4150,16197,2.0,3,550000.0
3.0,1.75,1780,10409,1.0,3,342000.0
4.0,2.5,2710,6583,2.0,3,560000.0
4.0,4.25,4390,13833,2.0,3,1050000.0
2.0,1.5,1640,4080,1.5,5,710000.0
3.0,2.25,1670,4800,1.5,3,1020000.0
3.0,2.5,2570,10431,2.0,3,399950.0
2.0,1.0,1500,3420,1.0,3,480000.0
3.0,1.0,2710,19000,2.0,4,410000.0
4.0,1.75,2860,48351,1.0,3,530000.0
2.0,0.75,840,40642,1.0,4,528000.0
4.0,2.5,2990,8913,2.0,4,469900.0
5.0,1.0,1170,6757,1.0,4,397000.0
3.0,1.5,1200,6240,1.0,3,718500.0
2.0,1.0,1020,8100,1.0,3,195000.0
2.0,1.0,910,8155,1.0,4,285000.0
1.0,1.0,700,2500,1.0,4,295000.0
4.0,1.75,2420,37800,1.0,4,602000.0
3.0,1.75,1950,8712,1.0,3,235000.0
4.0,2.5,3060,6000,2.0,3,465000.0
4.0,1.0,1390,18000,1.0,3,234000.0
2.0,1.5,1200,1687,3.0,3,504200.0
3.0,2.5,2440,4153,2.0,3,710000.0
3.0,3.25,2310,3075,2.0,3,589500.0
3.0,2.75,2600,64626,1.5,3,415000.0
3.0,2.25,1490,1212,2.0,3,735000.0
3.0,2.5,2432,9391,2.0,3,427000.0
4.0,2.75,3610,8580,2.0,3,982000.0
4.0,3.0,2530,10000,2.0,3,459000.0
4.0,2.75,2790,5527,2.0,3,483453.0
3.0,3.0,1670,4440,1.0,3,246950.0
1.0,1.5,1170,1456,2.0,3,235000.0
4.0,2.0,1350,942,3.0,3,288790.0
2.0,1.75,1110,1773,2.0,3,229800.0
1.0,1.25,1100,638,3.0,3,516500.0
3.0,4.25,2820,7200,2.0,4,1600000.0
3.0,1.0,1040,8128,1.0,3,234000.0
2.0,1.75,1910,3376,2.0,3,230000.0
4.0,1.0,1370,8499,1.0,3,300000.0
3.0,1.5,1500,5000,1.5,4,470000.0
3.0,1.0,1200,9087,1.0,5,339900.0
2.0,1.0,1050,2542,1.0,3,650000.0
5.0,2.5,2670,16777,1.5,4,585000.0
4.0,2.5,2190,11500,1.0,4,699900.0
4.0,2.5,3130,40918,2.0,3,598000.0
3.0,2.5,1700,9100,1.0,3,475000.0
3.0,1.75,1700,17355,1.0,3,314500.0
3.0,3.5,1360,1275,2.0,3,397000.0
3.0,2.0,1610,15005,1.0,4,345000.0
5.0,2.75,2130,6222,1.0,3,325000.0
3.0,1.0,1800,7650,1.0,5,265000.0
4.0,2.75,2950,15540,1.0,4,402000.0
3.0,2.25,2120,54014,2.0,4,835000.0
4.0,2.5,3500,7048,2.0,3,780000.0
3.0,2.0,1440,9220,1.0,3,250000.0
4.0,2.0,2120,3360,2.0,3,1200000.0
2.0,2.5,1780,2067,2.0,5,935000.0
2.0,1.0,960,8153,1.0,3,300000.0
2.0,1.75,1510,4980,1.0,3,419000.0
1.0,1.5,1010,5750,1.0,3,410000.0
3.0,3.0,3790,5001,2.0,3,1165000.0
3.0,1.75,3600,8666,2.0,4,461000.0
3.0,1.75,1300,7030,1.0,3,385000.0
4.0,2.25,2500,4046,1.5,4,669500.0
3.0,2.25,2090,10733,1.0,3,491950.0
3.0,1.75,2200,14630,1.5,3,1230000.0
3.0,2.25,2070,15002,1.5,3,560000.0
3.0,1.0,1320,7341,1.0,3,370000.0
4.0,2.0,1360,60548,1.0,3,263400.0
2.0,1.0,930,7623,1.0,2,100000.0
3.0,2.5,1760,8584,1.5,5,289950.0
3.0,1.75,1410,8100,2.0,3,263000.0
4.0,2.5,2570,7859,2.0,3,397500.0
3.0,2.75,1300,14197,1.0,3,245000.0
3.0,1.0,1580,6300,1.0,3,535000.0
4.0,2.5,2960,6031,2.0,3,449000.0
4.0,3.0,2330,3497,2.0,3,490000.0
4.0,2.25,2070,39446,1.0,3,445800.0
2.0,1.0,970,5750,1.0,4,345000.0
3.0,2.25,2310,7200,2.0,3,327500.0
4.0,2.5,2290,11173,2.0,4,436500.0
3.0,2.25,1720,9600,1.0,4,550000.0
2.0,1.5,1190,3400,1.0,3,441000.0
2.0,1.0,870,5750,1.0,4,406500.0
2.0,1.5,1068,1758,2.0,3,243000.0
4.0,2.75,2140,10316,2.0,3,359500.0
4.0,2.5,3300,165528,2.0,3,760000.0
5.0,4.25,4830,8050,2.5,4,1925000.0
5.0,3.25,2820,6589,1.5,3,408000.0
4.0,3.0,2440,9664,2.0,3,480000.0
4.0,1.5,1800,3245,1.5,4,875000.0
3.0,1.0,1010,8800,1.0,4,308000.0
4.0,2.75,3220,4392,1.5,4,880000.0
5.0,3.5,5000,26540,2.0,3,1730000.0
2.0,1.0,1200,24792,2.0,2,170000.0
3.0,2.25,1470,4322,2.0,3,491500.0
3.0,2.5,2600,4506,2.0,3,515000.0
4.0,1.5,2750,128502,1.0,2,550000.0
2.0,1.0,1320,9967,1.0,3,255000.0
3.0,2.5,3350,4007,2.0,3,635000.0
3.0,2.5,2650,2387,2.0,3,850000.0
2.0,2.0,1860,10856,1.0,3,265000.0
3.0,1.0,960,8855,1.0,4,349810.0
4.0,1.75,2010,6300,1.0,5,972000.0
2.0,1.0,900,28800,1.0,1,235000.0
4.0,2.5,2340,11784,2.0,3,330000.0
4.0,3.0,3720,15048,3.0,3,500000.0
3.0,2.0,1890,29185,1.0,3,570000.0
4.0,2.5,2680,12215,1.0,3,1309500.0
3.0,2.5,1460,1613,2.0,3,544000.0
3.0,2.5,3180,7904,1.0,3,439000.0
4.0,2.25,1980,15086,2.0,3,530000.0
2.0,2.0,1090,934,3.0,3,427500.0
4.0,2.5,2230,5970,2.0,4,337000.0
4.0,2.75,3330,9143,2.0,4,1095000.0
4.0,2.0,1880,3840,1.0,3,435000.0
5.0,3.0,2870,5700,1.0,3,765000.0
4.0,1.75,2120,9786,1.0,3,492650.0
4.0,2.5,2700,6998,2.0,3,383962.0
4.0,2.5,3670,7680,2.5,3,950000.0
3.0,2.5,1220,1330,2.0,3,457000.0
5.0,3.25,4390,11250,2.0,3,1510000.0
4.0,2.5,3560,5265,3.0,3,882566.0
4.0,3.25,3530,8589,2.0,3,963000.0
4.0,2.5,2280,5000,2.0,3,345000.0
4.0,3.75,4350,7965,2.0,3,2065000.0
3.0,3.5,3830,221284,2.0,3,800000.0
3.0,2.0,2050,13303,1.0,3,314500.0
3.0,2.5,3660,39478,2.0,4,530000.0
4.0,2.5,3350,46748,2.0,3,650000.0
3.0,2.0,1270,3600,1.0,3,349500.0
4.0,3.5,3400,3850,2.5,3,1198000.0
3.0,1.0,1200,8514,1.0,3,165050.0
3.0,2.5,2200,11000,2.0,3,580000.0
3.0,2.5,1680,11312,1.0,3,330000.0
5.0,3.5,3840,8279,2.0,3,875000.0
2.0,1.0,950,4500,1.0,3,500000.0
4.0,2.5,2280,42077,2.0,3,445000.0
4.0,2.5,1970,6600,2.0,3,274900.0
3.0,1.5,1620,9310,1.0,4,219950.0
4.0,2.5,2600,7200,2.0,3,691500.0
2.0,1.0,1250,3825,1.0,3,459500.0
4.0,1.75,2130,5080,1.5,3,955500.0
4.0,1.75,2550,8976,1.0,5,328950.0
3.0,1.0,1150,6000,1.5,3,307000.0
3.0,1.75,1040,9000,1.0,4,382500.0
4.0,2.5,3340,10422,2.0,3,1150000.0
6.0,2.75,2630,9420,2.0,5,1297000.0
3.0,2.25,1640,3896,2.0,3,478000.0
2.0,1.0,770,7906,1.0,4,260000.0
4.0,3.25,4350,112750,1.0,3,850000.0
4.0,1.75,1700,5846,1.0,3,616000.0
3.0,1.75,2050,9580,1.0,3,540000.0
3.0,2.25,1660,5128,2.0,3,300000.0
3.0,1.75,1990,9594,1.0,3,507500.0
5.0,5.5,7050,42840,1.0,4,3800000.0
3.0,2.0,1770,7000,1.0,3,241000.0
3.0,2.25,2440,47916,2.0,3,485000.0
3.0,2.5,2620,51354,2.0,3,695000.0
4.0,2.5,2440,11005,2.0,3,548000.0
2.0,1.0,1080,7775,1.0,3,345000.0
3.0,1.0,1090,10710,1.0,4,280000.0
3.0,1.75,1400,13775,1.0,3,450000.0
3.0,2.5,2010,7200,2.0,3,515000.0
3.0,1.0,1640,12855,1.5,5,1014250.0
5.0,2.5,3290,5029,2.0,3,739900.0
2.0,2.5,2510,14878,2.0,3,600000.0
2.0,1.0,860,6050,1.0,3,370000.0
4.0,2.5,2840,12866,1.0,4,729032.0
3.0,1.75,1750,7020,2.0,3,510000.0
3.0,1.5,1300,19163,1.0,3,425000.0
3.0,2.75,3890,7216,2.0,3,1080000.0
3.0,2.25,1460,941,3.0,3,337000.0
4.0,1.0,1410,3376,1.5,5,563000.0
4.0,2.75,3770,10900,2.0,5,1695000.0
3.0,2.0,1190,4072,1.5,5,245000.0
3.0,2.0,1410,6413,1.0,4,590000.0
3.0,2.0,2500,4080,1.5,5,695000.0
2.0,1.0,800,2280,1.0,5,402500.0
3.0,2.5,2530,13446,2.0,3,435000.0
3.0,2.0,2570,28500,1.0,3,660000.0
3.0,2.75,2090,9620,1.0,3,300000.0
5.0,2.25,2980,7781,1.0,3,600000.0
3.0,1.75,1170,8239,1.0,3,205000.0
3.0,3.5,2080,5100,2.0,3,357500.0
5.0,3.25,3350,4000,2.0,4,1110000.0
2.0,2.5,1050,1029,2.0,3,332888.0
2.0,1.0,900,13531,1.0,3,174000.0
2.0,1.0,1050,5000,1.0,5,515000.0
5.0,2.25,3740,32481,1.5,3,392000.0
4.0,1.75,1430,4096,2.0,3,485000.0
3.0,1.75,1400,9546,1.0,4,217500.0
3.0,2.25,1600,45613,2.0,4,502000.0
3.0,2.25,2880,9750,2.0,3,820000.0
3.0,3.25,3140,5445,2.0,4,1640000.0
2.0,1.0,820,4320,1.0,3,102500.0
5.0,5.5,5190,12637,2.0,3,925000.0
4.0,2.5,2180,10140,1.0,4,540000.0
2.0,1.0,910,2002,1.5,3,600000.0
4.0,1.0,1580,8475,1.5,4,406000.0
4.0,3.0,2130,6325,1.0,5,620000.0
4.0,2.5,4570,16015,2.0,3,1060000.0
3.0,2.0,1240,11172,1.0,3,401000.0
3.0,1.75,1860,6000,2.0,4,725000.0
1.0,0.75,370,1801,1.0,5,276000.0
5.0,3.25,3130,12087,2.0,3,500000.0
3.0,1.75,2530,35150,1.0,4,375000.0
4.0,4.75,3970,9778,2.0,4,2300000.0
3.0,2.25,1920,9680,1.0,4,260000.0
4.0,2.75,2970,12750,1.5,4,1565000.0
4.0,2.5,2300,6087,2.0,3,431000.0
4.0,2.5,1830,9601,2.0,3,321000.0
4.0,1.5,1550,5053,1.0,4,433000.0
4.0,3.5,4080,10666,2.0,3,920000.0
3.0,2.25,1710,21485,2.0,3,482000.0
3.0,2.5,2375,4094,2.0,3,712000.0
4.0,2.75,2200,9778,1.0,4,505000.0
3.0,2.25,3530,17450,1.0,3,2367000.0
3.0,1.75,1110,9012,1.0,4,452000.0
4.0,1.0,1630,2566,1.5,3,581000.0
4.0,1.5,2550,5055,2.0,4,952500.0
4.0,2.25,2500,8866,2.0,4,808000.0
4.0,3.0,2890,6885,1.0,3,476000.0
4.0,1.75,1420,5000,1.5,4,535000.0
4.0,3.5,4270,5800,2.0,5,1356925.0
3.0,2.5,2390,1984,2.0,3,629800.0
4.0,2.5,2530,5048,2.0,3,417838.0
4.0,2.5,2701,4500,2.0,3,399895.0
4.0,2.75,3990,6637,2.0,3,825000.0
4.0,2.5,2303,3826,2.0,3,300000.0
2.0,2.25,1540,965,3.0,3,640000.0
3.0,2.5,1450,1053,2.0,3,460000.0
2.0,2.5,1160,1458,2.0,3,525000.0
4.0,2.75,2910,6334,2.0,3,499990.0
4.0,3.5,3770,8501,2.0,3,1020000.0
5.0,2.25,2900,10300,1.0,3,675000.0
3.0,1.75,1540,3000,1.0,3,512031.0
2.0,1.0,700,3000,1.0,4,310000.0
3.0,2.5,3280,10302,1.0,3,1075000.0
4.0,2.0,2430,8960,1.0,3,255000.0
3.0,2.5,1900,7984,2.0,3,435000.0
3.0,2.0,1660,15050,1.0,3,453000.0
4.0,2.0,1620,7992,2.0,4,260000.0
4.0,2.0,2090,10800,1.0,4,659000.0
3.0,2.0,1110,7231,1.0,4,223000.0
5.0,3.25,3760,9792,2.0,3,851000.0
3.0,2.25,2080,12134,1.0,4,605000.0
4.0,2.25,1950,5950,1.0,3,895000.0
5.0,2.25,2570,13054,1.0,3,519000.0
3.0,1.75,2330,12141,1.0,3,535000.0
3.0,3.0,3700,10375,2.0,3,489000.0
3.0,2.25,1920,7738,1.0,3,250000.0
3.0,2.25,1900,3960,1.5,3,580000.0
4.0,1.75,1440,13296,1.0,4,1038000.0
4.0,2.25,2940,48788,1.0,5,605000.0
4.0,3.5,2500,3080,2.0,3,599950.0
3.0,2.5,2490,23891,2.0,3,700000.0
3.0,2.0,1470,10052,1.0,4,480000.0
4.0,2.5,2120,4558,2.0,3,329950.0
3.0,1.75,1200,24805,1.0,3,250000.0
5.0,2.5,2450,6994,2.0,3,345000.0
4.0,2.5,1780,6000,2.0,3,175000.0
5.0,1.0,1590,6700,1.5,3,185000.0
4.0,2.0,2370,76665,2.0,4,411000.0
3.0,1.5,1760,4000,2.0,3,690000.0
4.0,3.0,1940,8170,1.0,4,265000.0
4.0,3.0,3550,12327,1.5,4,720000.0
4.0,2.5,2050,5787,2.0,3,256000.0
4.0,2.25,1680,3179,2.0,3,255000.0
3.0,2.25,1320,1800,2.0,3,540000.0
3.0,2.25,1550,5511,2.0,3,481015.0
3.0,1.75,2680,8625,1.0,5,575000.0
3.0,2.5,2390,34041,1.0,3,339950.0
4.0,2.5,2040,7260,2.0,4,475000.0
3.0,3.75,2670,6517,2.5,4,732000.0
4.0,1.75,1880,3720,1.5,4,860000.0
4.0,1.75,2400,7700,1.5,4,389000.0
3.0,1.75,2270,11472,1.0,4,645000.0
4.0,2.5,1850,5444,2.0,5,475000.0
4.0,2.75,2160,5005,1.0,3,550000.0
2.0,1.0,2160,12960,1.0,3,305000.0
2.0,1.5,1570,3600,1.5,4,782000.0
3.0,2.0,1340,7200,1.5,4,545000.0
4.0,2.5,3002,6042,2.0,3,394500.0
5.0,2.0,2190,9072,1.0,5,600000.0
4.0,1.75,2610,21600,1.0,4,1300000.0
2.0,1.0,1010,11919,1.0,3,300000.0
4.0,2.5,2105,6093,2.0,3,330000.0
4.0,2.25,2430,4748,1.5,3,723000.0
4.0,3.25,4040,18916,1.0,4,2271150.0
5.0,2.5,2160,7737,2.0,3,480000.0
2.0,1.0,900,9260,1.0,3,496000.0
3.0,3.0,1820,1641,3.0,3,625000.0
4.0,2.0,2100,13468,1.0,5,475000.0
3.0,2.25,1520,7199,2.0,4,275250.0
2.0,1.0,1310,7128,1.0,4,253000.0
4.0,2.5,2190,9880,1.0,4,630000.0
5.0,2.5,2950,5500,1.5,5,660500.0
5.0,1.0,1870,7800,1.0,3,262000.0
3.0,3.5,4660,5500,2.0,5,2147500.0
3.0,2.5,1840,9900,1.0,3,552000.0
2.0,2.5,3180,9400,2.0,5,1411600.0
2.0,1.0,1500,4000,1.0,3,736000.0
3.0,1.75,1730,7416,1.5,3,355000.0
3.0,1.0,1580,7424,1.0,3,305000.0
4.0,2.5,1540,1870,2.0,3,484998.0
4.0,3.5,3390,3979,2.0,3,1054690.0
2.0,1.5,830,1858,2.0,3,334500.0
4.0,2.75,2620,6178,2.0,3,475000.0
3.0,2.5,2242,4500,2.0,3,309780.0
4.0,2.5,2890,7798,2.0,3,795000.0
3.0,2.25,1450,4050,2.0,3,274500.0
2.0,1.5,800,2119,2.0,3,265050.0
3.0,2.5,2280,2502,2.0,3,567500.0
3.0,4.5,3850,62726,2.0,3,915000.0
5.0,2.5,2270,6300,2.0,3,285000.0
3.0,2.5,2250,5692,2.0,3,445838.0
4.0,1.75,2600,11325,1.0,4,304900.0
4.0,2.0,2490,9525,2.0,5,940000.0
4.0,2.5,3160,8281,2.0,4,1127000.0
4.0,4.25,4930,25714,2.0,3,835000.0
3.0,1.0,1440,11250,1.0,3,290000.0
3.0,1.75,1770,8868,1.0,4,250000.0
4.0,2.5,2300,6448,2.0,3,342000.0
4.0,2.5,2980,16263,2.0,3,1012000.0
4.0,2.25,2230,7200,1.0,4,400000.0
3.0,1.75,1830,7969,1.0,3,312500.0
3.0,1.0,1740,10875,1.0,4,267000.0
3.0,1.75,1530,6743,1.0,3,575000.0
3.0,1.5,1520,9041,1.0,4,810000.0
3.0,2.5,3230,5000,2.0,5,850000.0
